xy
r / deviation
r
deviation
0.001,-17583.607853308156
0.051000000000000004,-345.4379792121278
0.101,-174.41984308934434
0.15100000000000002,-115.94485363289205
0.201,-86.89922687471775
0.251,-69.3440460993906
0.301,-57.64767066043764
0.351,-49.29886014514756
0.40099999999999997,-43.02134044655543
0.45099999999999996,-38.15116033716426
0.501,-34.250636679839616
0.551,-31.042821292863174
0.6010000000000001,-28.377465425048314
0.6510000000000001,-26.12453046374853
0.7010000000000002,-24.183309831371357
0.7510000000000002,-22.51116992271074
0.8010000000000003,-21.043422974175744
0.8510000000000003,-19.74642875250248
0.9010000000000004,-18.593287205934757
0.9510000000000004,-17.56359033605191
1.0010000000000003,-16.637341567368523
1.0510000000000004,-15.797498133790473
1.1010000000000004,-15.035435313225424
1.1510000000000005,-14.339650448683606
1.2010000000000005,-13.70210888647552
1.2510000000000006,-13.112475307241752
1.3010000000000006,-12.567462016104741
1.3510000000000006,-12.067799936677876
1.4010000000000007,-11.60325792086205
1.4510000000000007,-11.168371580673968
1.5010000000000008,-10.76720312202816
1.5510000000000008,-10.382181439606217
1.6010000000000009,-10.02837500629433
1.651000000000001,-9.695416118514952
1.701000000000001,-9.377625695811293
1.751000000000001,-9.082170910192449
1.801000000000001,-8.803569804269156
1.851000000000001,-8.540111356563814
